title,url,time
🔥💲 HIRING NOW!! START BEFORE JULY 4th 🎆🎆,https://dallas.craigslist.org/ftw/mnu/d/north-richland-hills-hiring-now-start/7501737755.html,Jun 27
🔥💲 IMMEDIATE OPENINGS!! START BEFORE JULY 4th 🎆🎆,https://dallas.craigslist.org/ftw/trp/d/north-richland-hills-immediate-openings/7501737756.html,Jun 27
🔥💲 2 DAY HIRING EVENT START BEFORE JULY 4th 🎆🎆,https://dallas.craigslist.org/ftw/lab/d/north-richland-hills-day-hiring-event/7501737754.html,Jun 27
💰100% OWNER OPERATOR COMPANY – OO are earning $300K+💰,https://dallas.craigslist.org/dal/trp/d/arlington-100-owner-operator-company-oo/7501736987.html,Jun 27
"OWNER | OPERATORS WANTED ►GET PAID | 9,500 WEEKLY",https://dallas.craigslist.org/dal/trp/d/addison-owner-operators-wanted-get-paid/7501736749.html,Jun 27
"Major depression research studies– Payment up to $1,000",https://dallas.craigslist.org/dal/etc/d/dallas-major-depression-research/7501735918.html,Jun 27
CDL A OTR | Home Weekly | .60/Mile,https://dallas.craigslist.org/dal/trp/d/bedford-cdl-otr-home-weekly-60-mile/7501735433.html,Jun 27
💲CDL A HAZMAT DRIVERS & OW/OPS- 2022 CASCADIA- $10K/WK- $1K SIGN-ON💲,https://dallas.craigslist.org/dal/trp/d/addison-cdl-hazmat-drivers-ow-ops/7501734847.html,Jun 27
"LEASE TO OWN and COMPANY DRIVER POSITIONS (60cpm-80cpm) available, 2023 CASCADIA",https://dallas.craigslist.org/ftw/trp/d/glenview-lease-to-own-and-company/7501734591.html,Jun 27
$1000 SIGN ON BONUS W/TRUCK! RELIABLE PART TIME JOBS! - DM Don Gober!,https://dallas.craigslist.org/dal/lab/d/dallas-1000-sign-on-bonus-truck/7501732761.html,Jun 27
HOME DAILY! Guaranteed Pay Raises! Local Driver (CDL Class A),https://dallas.craigslist.org/dal/trp/d/dallas-home-daily-guaranteed-pay-raises/7501732453.html,Jun 27
$1000 SIGN ON BONUS W/TRUCK! RELIABLE P/T JOB!! - DM Dany Navarro!,https://dallas.craigslist.org/dal/lab/d/plano-1000-sign-on-bonus-truck-reliable/7501732397.html,Jun 27
$1000 SIGN ON BONUS W/TRUCK!  RELIABLE P/T JOB!! - DM Bobby Jackson!,https://dallas.craigslist.org/dal/lab/d/mckinney-1000-sign-on-bonus-truck/7501732279.html,Jun 27
$1000 SIGN ON BONUS W/TRUCK!  RELIABLE P/T JOB!! - DM Eduardo Colon!,https://dallas.craigslist.org/dal/lab/d/dallas-1000-sign-on-bonus-truck/7501732071.html,Jun 27
$1000 SIGN ON BONUS W/P/U TRK!  RELIABLE P/T JOB! - DM Jeremy Kellam!,https://dallas.craigslist.org/dal/lab/d/frisco-1000-sign-on-bonus-p-trk/7501731978.html,Jun 27
$1000 SIGN ON BONUS W/TRUCK!  RELIABLE PART TIME JOB!! - DM Ben Cook!,https://dallas.craigslist.org/dal/lab/d/plano-1000-sign-on-bonus-truck-reliable/7501731738.html,Jun 27
🔥 CDL Class A / Hazmat - M-F Home EVERY NIGHT🎯 - PTO+Benifeits🔥🏆,https://dallas.craigslist.org/ftw/trp/d/fort-worth-cdl-class-hazmat-f-home/7501731472.html,Jun 27
$3000-$ 3400 TAKE HOME EACH WEEK,https://dallas.craigslist.org/dal/trp/d/dallas-take-home-each-week/7501731438.html,Jun 27
WE'RE HIRING CLASS A CDL - SOLO UP TO $0.75-$0.80C/M! 2K BONUS!,https://dallas.craigslist.org/dal/trp/d/dallas-were-hiring-class-cdl-solo-up-to/7501731357.html,Jun 27
Need Owner Operator For Dedicated Night Local,https://dallas.craigslist.org/ftw/trp/d/fort-worth-need-owner-operator-for/7501731277.html,Jun 27
Car hauling,https://dallas.craigslist.org/ftw/trp/d/fort-worth-car-hauling/7501729949.html,Jun 27
CDL-A Intermodal Owner Operator - Home Daily - $5K Sign On,https://dallas.craigslist.org/ndf/trp/d/garland-cdl-intermodal-owner-operator/7501729018.html,Jun 27
DRY VAN OWNER OPERATORS - HOME EVERY NIGHT,https://dallas.craigslist.org/dal/trp/d/dallas-dry-van-owner-operators-home/7501729856.html,Jun 27
Local Class A Truck Driver/ Yard Jockey,https://dallas.craigslist.org/dal/trp/d/dallas-local-class-truck-driver-yard/7501729556.html,Jun 27
Norwegian Cruise Line- Upcoming Hiring Events!!!,https://dallas.craigslist.org/dal/fbh/d/dallas-norwegian-cruise-line-upcoming/7501729234.html,Jun 27
Tree Trimmer / Arborist,https://dallas.craigslist.org/ftw/trd/d/fort-worth-tree-trimmer-arborist/7501729185.html,Jun 27
GET PAID WEEKLY working Shifts for Dallas Businesses!,https://dallas.craigslist.org/ftw/csr/d/richardson-get-paid-weekly-working/7501728005.html,Jun 27
SECURITY OFFICERS NEEDED IMMEDIATELY! ON THE SPOT HIRING,https://dallas.craigslist.org/dal/sec/d/dallas-security-officers-needed/7501727877.html,Jun 27
Work Shifts on Your Own Terms with Snagajob!,https://dallas.craigslist.org/ftw/fbh/d/richardson-work-shifts-on-your-own/7501727875.html,Jun 27
Hiring Experienced Residential Electricians,https://dallas.craigslist.org/ndf/trd/d/plano-hiring-experienced-residential/7501727265.html,Jun 27
Hiring Journeyman Electrician  and Apprentice Electricians,https://dallas.craigslist.org/dal/trd/d/dallas-hiring-journeyman-electrician/7501726648.html,Jun 27
OWNER OPERATOR ★ OTR & REGIONAL ★ PAID ORIENTATION ★ SIGN ON BONUS,https://dallas.craigslist.org/dal/trp/d/rowlett-owner-operator-otr-regional/7501726540.html,Jun 27
$375 Paid Every 2 days/Work From Home!!!,https://dallas.craigslist.org/dal/sls/d/addison-375-paid-every-days-work-from/7501725843.html,Jun 27
CDL A  REGIONAL RUNS- OUT AND  BACK RUNS!,https://dallas.craigslist.org/dal/trp/d/grapevine-cdl-regional-runs-out-and/7501725712.html,Jun 27
🔥BECOME A OWNER OPERATOR WITH $0 DOWN: 2016/2023 TRUCKS!!! 🔥,https://dallas.craigslist.org/dal/trp/d/addison-become-owner-operator-with-down/7501724988.html,Jun 27
Fort Worth General Labor! START ASAP! FULL TIME! ($12-13hr),https://dallas.craigslist.org/dal/lab/d/fort-worth-fort-worth-general-labor/7501723461.html,Jun 27
"CLASS A CDL TRUCK DRIVERS $2,000 SIGN ON BONUS!  25% - 28% OF LOAD!",https://dallas.craigslist.org/ftw/trp/d/fort-worth-class-cdl-truck-drivers-2000/7501722412.html,Jun 27
House Cleaners Needed,https://dallas.craigslist.org/ndf/lab/d/plano-house-cleaners-needed/7501722082.html,Jun 27
****TRIPS FOR TEAMS AND OTR DRIVERS****,https://dallas.craigslist.org/dal/trp/d/el-paso-trips-for-teams-and-otr-drivers/7501719434.html,Jun 27
DISPATCHER (Arlington),https://dallas.craigslist.org/ftw/csr/d/arlington-dispatcher-arlington/7501719086.html,Jun 27
Plumbing Apprentices Needed (Tarrant County),https://dallas.craigslist.org/ftw/lab/d/arlington-plumbing-apprentices-needed/7501718455.html,Jun 27
💲🔥BE YOUR OWN BOSS: 2016-2023 TRUCKS: 900-1200$ PAYMENT! 🔥💲,https://dallas.craigslist.org/dal/trp/d/garland-be-your-own-boss-trucks-payment/7501717442.html,Jun 27
***ELECTRICIANS NEEDED NOW ***,https://dallas.craigslist.org/dal/trd/d/electricians-needed-now/7501715871.html,Jun 27
🔥🔥🔥 TEAMS!!! US MAIL AND DEDICATED LIVE LOADS! 80 to 85 CPM!!! 🔥🔥,https://dallas.craigslist.org/dal/trp/d/arlington-teams-us-mail-and-dedicated/7501715745.html,Jun 27
Arlington GENERAL LABOR! START ASAP! FULL TIME! ($12-13hr),https://dallas.craigslist.org/sdf/lab/d/arlington-arlington-general-labor-start/7501715665.html,Jun 27
DoorDash Drivers Get Paid Around $21/hr in Fort Worth,https://dallas.craigslist.org/ftw/etc/d/mansfield-doordash-drivers-get-paid/7501713876.html,Jun 27
DoorDash Drivers Get Paid Around $21/hr in Fort Worth,https://dallas.craigslist.org/ftw/trp/d/mansfield-doordash-drivers-get-paid/7501713862.html,Jun 27
IG TRANSPORTATION IS HIRING NOW - UP TO 1$ PER MILE,https://dallas.craigslist.org/dal/trp/d/dallas-ig-transportation-is-hiring-now/7501713752.html,Jun 27
PAINTER/PAINTERS,https://dallas.craigslist.org/dal/trd/d/irving-painter-painters/7501713369.html,Jun 27
OWNER OPERATORS🚚BEST RATES & FUEL DISCOUNTS⛽ROLL IN 72 HRS📞(904)559 3330,https://dallas.craigslist.org/dal/trp/d/dallas-owner-operatorsbest-rates-fuel/7501713350.html,Jun 27
Class A CDL Driver ... Home Daily ... $26.25 per hour,https://dallas.craigslist.org/dal/trp/d/addison-class-cdl-driver-home-daily-per/7501711813.html,Jun 27
Seeking pest control technicians --- no experience necessary,https://dallas.craigslist.org/ftw/lab/d/seeking-pest-control-technicians-no/7501710940.html,Jun 27
CDL-A Flatbed Owner Operators Sign on Bonuses + Home Weekends,https://dallas.craigslist.org/ftw/trp/d/fort-worth-cdl-flatbed-owner-operators/7501708347.html,Jun 27
Air Conditioned Plant-50 Order Pullers- 1st & 2nd Shift,https://dallas.craigslist.org/dal/lab/d/arlington-air-conditioned-plant-50/7501706794.html,Jun 27
CLASS A CDL - $26.25/hr + Paid Benefits,https://dallas.craigslist.org/dal/trp/d/dallas-class-cdl-hr-paid-benefits/7501705653.html,Jun 27
Transportation Dispatcher - 3rd Shift,https://dallas.craigslist.org/dal/trp/d/dallas-transportation-dispatcher-3rd/7501705474.html,Jun 27
10--Warehouse/Office Clerk Needed ASAP $16 Per Hour,https://dallas.craigslist.org/dal/ofc/d/carrollton-10-warehouse-office-clerk/7501703541.html,Jun 27
$17 Per HR  General Laborers -Coppell TX -1st shift,https://dallas.craigslist.org/dal/lab/d/coppell-17-per-hr-general-laborers/7501703286.html,Jun 27
Class B Mixer Driver - Local - $20 to $27 per hour,https://dallas.craigslist.org/dal/trp/d/richardson-class-mixer-driver-local-20/7501701634.html,Jun 27
"Class A Driver … Local & Regional Routes … $1,250 to $1,800 per week",https://dallas.craigslist.org/dal/trp/d/dallas-class-driver-local-regional/7501701490.html,Jun 27
"Pool Cleaning Tech up to $35,000 starting salary",https://dallas.craigslist.org/ndf/lab/d/mckinney-pool-cleaning-tech-up-to/7501700879.html,Jun 27
***EYE CARE *MEDICAL ASSISTANT*PHARMACY TECH***,https://dallas.craigslist.org/dal/hea/d/addison-eye-care-medical/7501696576.html,Jun 27
Registered Dental Hygienist - Denison (Hourly + Bonus),https://dallas.craigslist.org/ndf/hea/d/medford-registered-dental-hygienist/7501691860.html,Jun 27
💸 Pizza Delivery Driver - Cash Daily - Flexible Schedule!!,https://dallas.craigslist.org/dal/fbh/d/little-elm-pizza-delivery-driver-cash/7501690279.html,Jun 27
START ASAP,https://dallas.craigslist.org/ftw/fbh/d/fort-worth-start-asap/7501686890.html,Jun 27
Experienced Hvac Technicians,https://dallas.craigslist.org/dal/trd/d/duncanville-experienced-hvac-technicians/7501677941.html,Jun 26
SALES REP NEEDED. Work from Home. Earn $10 per Hour + $150 per Sale,https://dallas.craigslist.org/ndf/sls/d/dallas-sales-rep-needed-work-from-home/7501674670.html,Jun 26
Class A cdl driver BOOK YOUR OWN LOADS pay 28%  per load OTR,https://dallas.craigslist.org/ftw/trp/d/fort-worth-class-cdl-driver-book-your/7501654481.html,Jun 26
Home Delivery / Contract Carrier,https://dallas.craigslist.org/sdf/trp/d/waxahachie-home-delivery-contract/7501654336.html,Jun 26
Hiring Bathroom Remodelers … Now with Benefits and Bonus Pay!,https://dallas.craigslist.org/dal/trd/d/fort-worth-hiring-bathroom-remodelers/7501649951.html,Jun 26
Contratando Instaladores de Baños … con Beneficios!,https://dallas.craigslist.org/dal/trd/d/fort-worth-contratando-instaladores-de/7501649688.html,Jun 26
⭐Owner Operator Wanted (Home Time & Great Fuel Surcharge)⭐,https://dallas.craigslist.org/ftw/trp/d/irving-owner-operator-wanted-home-time/7501643681.html,Jun 26
Female Therapists Needed,https://dallas.craigslist.org/dal/spa/d/dallas-female-therapists-needed/7501639686.html,Jun 26
65 CPM CDL Class A OTR Drivers Needed/ Make up to $2800 per week,https://dallas.craigslist.org/dal/trp/d/addison-65-cpm-cdl-class-otr-drivers/7501635350.html,Jun 26
LEASE PURCHASE CDL A OTR -MAKE POTENTIAL BRING HOME 2300.00 PER WEEK,https://dallas.craigslist.org/dal/trp/d/dallas-lease-purchase-cdl-otr-make/7501634766.html,Jun 26
"❤️ Hiring Certified Nursing Assistants (CNA), LVN, RN, and Caregivers!",https://dallas.craigslist.org/dal/hea/d/dallas-hiring-certified-nursing/7501628031.html,Jun 26
"$10,000.00 SIGN ON BONUS OTR TRUCK DRIVER (Hartford, WI)",https://dallas.craigslist.org/dal/trp/d/hartford-sign-on-bonus-otr-truck-driver/7501622188.html,Jun 26
Structural welder/helpers needed,https://dallas.craigslist.org/dal/trd/d/dallas-structural-welder-helpers-needed/7501617892.html,Jun 26
CDL A Driver - $7500 Sign on Bonus,https://dallas.craigslist.org/dal/trp/d/dallas-cdl-driver-sign-on-bonus/7501616246.html,Jun 26
CDL A Local Driver - $7500 sign on bonus,https://dallas.craigslist.org/dal/trp/d/dallas-cdl-local-driver-sign-on-bonus/7501616239.html,Jun 26
✅✅✔👉Internet Sales $1750-$5K+ Per Week 👈🔥👈 +Free Gas,https://dallas.craigslist.org/ndf/rej/d/dallas-internet-sales-per-week-free-gas/7501607926.html,Jun 26
✅✅✔👉Internet Sales $1750-$5K+ Per Week 👈🔥👈 +Free Gas,https://dallas.craigslist.org/ndf/sls/d/dallas-internet-sales-per-week-free-gas/7501607927.html,Jun 26
✅✅✔👉Internet Sales $1750-$5K+ Per Week 👈🔥👈 +Free Gas,https://dallas.craigslist.org/ndf/bus/d/dallas-internet-sales-per-week-free-gas/7501607925.html,Jun 26
✭✭Lyft Driver -- Signing Up Is Easy✭✭,https://dallas.craigslist.org/dal/trp/d/dallas-lyft-driver-signing-up-is-easy/7501598190.html,Jun 26
Making a Difference in the Black Community. Part time income from Home,https://dallas.craigslist.org/dal/edu/d/addison-making-difference-in-the-black/7501588639.html,Jun 26
Making a Difference in the Black Community. Part time income from Home,https://dallas.craigslist.org/dal/csr/d/addison-making-difference-in-the-black/7501588638.html,Jun 26
Making a Difference in the Black Community. Part time income from Home,https://dallas.craigslist.org/dal/acc/d/addison-making-difference-in-the-black/7501588637.html,Jun 26
CDL CLASS A DRIVER HIRING 65cpm,https://dallas.craigslist.org/mdf/trp/d/denton-cdl-class-driver-hiring-65cpm/7501587042.html,Jun 26
"Make up to $5,000 in ONLY 8 days!",https://dallas.craigslist.org/sdf/sls/d/ennis-make-up-to-5000-in-only-days/7501576727.html,Jun 26
"Make up to $5,000 in ONLY 8 days!",https://dallas.craigslist.org/sdf/ret/d/ennis-make-up-to-5000-in-only-days/7501576726.html,Jun 26
"Make up to $5,000 in ONLY 8 days!",https://dallas.craigslist.org/sdf/bus/d/ennis-make-up-to-5000-in-only-days/7501576724.html,Jun 26
"Make up to $5,000 in ONLY 8 days!",https://dallas.craigslist.org/sdf/lab/d/ennis-make-up-to-5000-in-only-days/7501576725.html,Jun 26
"Make up to $5,000 in ONLY 8 days!",https://dallas.craigslist.org/ndf/bus/d/lake-dallas-make-up-to-5000-in-only-days/7501574360.html,Jun 26
"Make up to $5,000 in ONLY 8 days!",https://dallas.craigslist.org/ndf/ret/d/lake-dallas-make-up-to-5000-in-only-days/7501574362.html,Jun 26
"Make up to $5,000 in ONLY 8 days!",https://dallas.craigslist.org/ndf/sls/d/lake-dallas-make-up-to-5000-in-only-days/7501574363.html,Jun 26
"Make up to $5,000 in ONLY 8 days!",https://dallas.craigslist.org/ndf/lab/d/lake-dallas-make-up-to-5000-in-only-days/7501574361.html,Jun 26
Equipment Operator needed,https://dallas.craigslist.org/dal/trd/d/plano-equipment-operator-needed/7501572745.html,Jun 26
Commercial Cleaning Specialist,https://dallas.craigslist.org/ndf/lab/d/flower-mound-commercial-cleaning/7501572092.html,Jun 26
Automotive Technician/Mechanic – Exceptional Health & Retirement,https://dallas.craigslist.org/ndf/trd/d/plano-automotive-technician-mechanic/7501569755.html,Jun 26
Driver - PAID Training Provided up to $2000 Sign-on,https://dallas.craigslist.org/ftw/trp/d/fort-worth-driver-paid-training/7501561855.html,Jun 26
Painters & Helpers Needed - Will Train,https://dallas.craigslist.org/ndf/trd/d/roanoke-painters-helpers-needed-will/7501554846.html,Jun 26
"⚡Owner Operators! $2,500 Sign on Bonus (Southeast, Southwest)",https://dallas.craigslist.org/dal/trp/d/humble-owner-operators-2500-sign-on/7501550109.html,Jun 26
Texas & Regional CDL-A Drivers Needed,https://dallas.craigslist.org/ftw/trp/d/fort-worth-texas-regional-cdl-drivers/7501540197.html,Jun 26
Lead mechanic,https://dallas.craigslist.org/sdf/lab/d/mansfield-lead-mechanic/7501538687.html,Jun 26
Sales Appointment Setter & Change People's Lives From Home,https://dallas.craigslist.org/dal/sls/d/san-diego-sales-appointment-setter/7501537663.html,Jun 26
FLEXIBLE DAYTIME SCHEDULE! Start Now - Housekeepers,https://dallas.craigslist.org/dal/lab/d/arlington-flexible-daytime-schedule/7501528844.html,Jun 26
EXPER PART TIME ADMINISTRATIVE ASSTANT with Accounting Experience,https://dallas.craigslist.org/dal/ofc/d/exper-part-time-administrative-asstant/7501520497.html,Jun 26
​🎰​💵​💵​💵​💵​Now Hiring - Daily - long term- temp to hi,https://dallas.craigslist.org/mdf/lab/d/carrollton-now-hiring-daily-long-term/7501517815.html,Jun 26
🔴OBTAIN *750+ *CREDIT* SCORE IN 24HR🔴EVEN IF YOU HAVE HORRIBLE CREDIT NOW!,https://dallas.craigslist.org/dal/csr/d/obtain-750-credit-score-in-24hreven-if/7501510949.html,Jun 26
$5.00 a Mile + Flatbed - Step Deck - HAZMAT LOADS,https://dallas.craigslist.org/sdf/trp/d/cedar-hill-500-mile-flatbed-step-deck/7501507947.html,Jun 26
$17.50 to $30 for Armed Officers or Body Guards,https://dallas.craigslist.org/dal/sec/d/dallas-1750-to-30-for-armed-officers-or/7501507798.html,Jun 26
"Crypto / Forex Trader - Finance, Part Time, Remote -Work From Home",https://dallas.craigslist.org/mdf/acc/d/dallas-crypto-forex-trader-finance-part/7501502128.html,Jun 26
Pickup office lunch | Up to $40+ for 45-60 mins (Addison),https://dallas.craigslist.org/ndf/lab/d/addison-pickup-office-lunch-up-to-40/7501499266.html,Jun 26
Pickup office lunch | Up to $40+ for 45-60 mins (Plano/Frisco),https://dallas.craigslist.org/ndf/csr/d/plano-pickup-office-lunch-up-to-40-for/7501499101.html,Jun 26
Pickup office lunch | Up to $40+ for 45-60 mins (Addison),https://dallas.craigslist.org/ndf/lab/d/addison-pickup-office-lunch-up-to-40/7501498673.html,Jun 26
Pickup office lunch | Up to $40+ for 45-60 mins (Plano/Frisco),https://dallas.craigslist.org/ndf/ofc/d/plano-pickup-office-lunch-up-to-40-for/7501498465.html,Jun 26
Perform live demonstrations in stores f/t $800-$2000/wk reg w-2,https://dallas.craigslist.org/mdf/ret/d/fort-worth-perform-live-demonstrations/7501490406.html,Jun 26
Perform live demonstrations in stores f/t $800-$2000/wk reg w-2,https://dallas.craigslist.org/mdf/tfr/d/fort-worth-perform-live-demonstrations/7501490408.html,Jun 26
Perform live demonstrations in stores f/t $800-$2000/wk reg w-2,https://dallas.craigslist.org/mdf/fbh/d/fort-worth-perform-live-demonstrations/7501490405.html,Jun 26
Perform live demonstrations in stores f/t $800-$2000/wk reg w-2,https://dallas.craigslist.org/mdf/sls/d/fort-worth-perform-live-demonstrations/7501490407.html,Jun 26
Sr Bookkeeper,https://dallas.craigslist.org/dal/acc/d/plano-sr-bookkeeper/7501477113.html,Jun 26
Entry Level Bookkeeper/Data Entry,https://dallas.craigslist.org/dal/acc/d/plano-entry-level-bookkeeper-data-entry/7501475940.html,Jun 26
*~~Construction - Full Time - Permanent Position~~*,https://dallas.craigslist.org/dal/trd/d/dallas-construction-full-time-permanent/7501474458.html,Jun 26
Opinion Research-$599,https://dallas.craigslist.org/ftw/etc/d/irving-opinion-research-599/7501472334.html,Jun 26
Parts Delivery Driver 🤑,https://dallas.craigslist.org/dal/lab/d/arlington-parts-delivery-driver/7501442636.html,Jun 26
Parts Delivery Driver 🤑,https://dallas.craigslist.org/dal/lab/d/richardson-parts-delivery-driver/7501441998.html,Jun 26
